transaction_id,date,store_id,store_city,category,product_name,units_sold,unit_price,revenue,discount_pct
TXN000288,2026-01-01,S06,Rajahmundry,Personal Care,Body Lotion,3,695.13,1981.12,5
TXN000289,2026-01-01,S06,Rajahmundry,Personal Care,Toothpaste,1,1066.55,906.57,15
TXN000290,2026-01-01,S06,Rajahmundry,Personal Care,Shampoo,1,112.33,106.71,5
TXN000291,2026-01-01,S06,Rajahmundry,Personal Care,Face Wash,7,428.04,2996.28,0
TXN000292,2026-01-01,S06,Rajahmundry,Personal Care,Sunscreen,6,536.95,3060.62,5
TXN000293,2026-01-01,S07,Tirupati,Electronics,Smart TV,1,21842.26,21842.26,0
TXN000294,2026-01-01,S07,Tirupati,Electronics,Laptop,2,23430.15,44517.29,5
TXN000295,2026-01-01,S07,Tirupati,Apparel,Formal Shirt,1,2557.32,2301.59,10
TXN000296,2026-01-01,S07,Tirupati,Apparel,T-Shirt,1,3436.78,3264.94,5
TXN000297,2026-01-01,S07,Tirupati,Apparel,T-Shirt,4,2064.05,7430.58,10
TXN000298,2026-01-01,S07,Tirupati,Apparel,Jeans,2,3249.98,5199.97,20
TXN000299,2026-01-01,S07,Tirupati,Apparel,Jeans,5,3064.89,14558.23,5
TXN000300,2026-01-01,S07,Tirupati,Apparel,T-Shirt,5,1387.6,5550.4,20
TXN000301,2026-01-01,S07,Tirupati,Apparel,Saree,1,2925.76,2779.47,5
TXN000302,2026-01-01,S07,Tirupati,Apparel,Saree,1,2979.92,2532.93,15
TXN000303,2026-01-01,S07,Tirupati,Grocery,Dal (1kg),1,295.6,251.26,15
TXN000304,2026-01-01,S07,Tirupati,Grocery,Oil (1L),5,232.84,931.36,20
TXN000305,2026-01-01,S07,Tirupati,Grocery,Atta (5kg),2,300.44,540.79,10
TXN000306,2026-01-01,S07,Tirupati,Grocery,Dal (1kg),2,589.43,1119.92,5
TXN000307,2026-01-01,S07,Tirupati,Grocery,Sugar (1kg),3,260.63,703.7,10
TXN000308,2026-01-01,S07,Tirupati,Grocery,Rice (5kg),2,225.0,382.5,15
TXN000309,2026-01-01,S07,Tirupati,Grocery,Atta (5kg),6,262.34,1574.04,0
TXN000310,2026-01-01,S07,Tirupati,Grocery,Atta (5kg),2,580.65,1161.3,0
TXN000311,2026-01-01,S07,Tirupati,Grocery,Sugar (1kg),2,580.94,1045.69,10
TXN000312,2026-01-01,S07,Tirupati,Grocery,Rice (5kg),2,530.8,902.36,15
TXN000313,2026-01-01,S07,Tirupati,Grocery,Rice (5kg),5,339.27,1441.9,15
TXN000314,2026-01-01,S07,Tirupati,Grocery,Rice (5kg),4,447.34,1610.42,10
TXN000315,2026-01-01,S07,Tirupati,Grocery,Dal (1kg),8,91.16,692.82,5
TXN000316,2026-01-01,S07,Tirupati,Grocery,Oil (1L),3,392.79,1060.53,10
TXN000317,2026-01-01,S07,Tirupati,Grocery,Rice (5kg),2,518.47,829.55,20
TXN000318,2026-01-01,S07,Tirupati,Grocery,Atta (5kg),3,574.78,1465.69,15
TXN000319,2026-01-01,S07,Tirupati,Grocery,Sugar (1kg),1,69.74,69.74,0
TXN000320,2026-01-01,S07,Tirupati,Grocery,Dal (1kg),4,397.14,1509.13,5
TXN000321,2026-01-01,S07,Tirupati,Grocery,Dal (1kg),3,460.72,1243.94,10
TXN000322,2026-01-01,S07,Tirupati,Grocery,Rice (5kg),5,468.2,2341.0,0
TXN000323,2026-01-01,S07,Tirupati,Grocery,Atta (5kg),2,141.5,268.85,5
TXN000324,2026-01-01,S07,Tirupati,Grocery,Rice (5kg),1,75.3,75.3,0
TXN000325,2026-01-01,S07,Tirupati,Grocery,Oil (1L),2,247.15,444.87,10
TXN000326,2026-01-01,S07,Tirupati,Grocery,Dal (1kg),3,184.31,497.64,10
TXN000327,2026-01-01,S07,Tirupati,Home & Kitchen,Storage Box,4,5518.04,22072.16,0
TXN000328,2026-01-01,S07,Tirupati,Home & Kitchen,Pressure Cooker,1,1565.54,1408.99,10
TXN000329,2026-01-01,S07,Tirupati,Home & Kitchen,Storage Box,1,5528.45,4699.18,15
TXN000330,2026-01-01,S07,Tirupati,Home & Kitchen,Storage Box,4,1316.32,4475.49,15
TXN000331,2026-01-01,S07,Tirupati,Home & Kitchen,Dinner Set,3,3784.65,11353.95,0
TXN000332,2026-01-01,S07,Tirupati,Home & Kitchen,Water Bottle,3,7229.43,17350.63,20
TXN000333,2026-01-01,S07,Tirupati,Personal Care,Face Wash,3,162.73,439.37,10
TXN000334,2026-01-01,S07,Tirupati,Personal Care,Sunscreen,4,415.05,1494.18,10
TXN000335,2026-01-01,S07,Tirupati,Personal Care,Body Lotion,4,591.66,2248.31,5
TXN000336,2026-01-01,S07,Tirupati,Personal Care,Face Wash,1,1199.3,1019.4,15
TXN000337,2026-01-01,S07,Tirupati,Personal Care,Shampoo,5,345.67,1555.52,10
TXN000338,2026-01-01,S07,Tirupati,Personal Care,Sunscreen,6,411.38,2344.87,5
TXN000339,2026-01-01,S07,Tirupati,Personal Care,Shampoo,1,1175.3,1057.77,10
TXN000340,2026-01-01,S07,Tirupati,Personal Care,Body Lotion,4,89.07,356.28,0
TXN000341,2026-01-01,S07,Tirupati,Personal Care,Sunscreen,2,914.59,1737.72,5
TXN000342,2026-01-01,S07,Tirupati,Personal Care,Face Wash,2,759.91,1367.84,10
TXN000343,2026-01-01,S07,Tirupati,Personal Care,Face Wash,3,793.01,2260.08,5
TXN000344,2026-01-01,S07,Tirupati,Personal Care,Face Wash,1,783.64,783.64,0
TXN000345,2026-01-01,S07,Tirupati,Personal Care,Body Lotion,1,963.24,963.24,0
TXN000346,2026-01-01,S08,Tirupati,Electronics,Tablet,3,17689.03,53067.09,0
TXN000347,2026-01-01,S08,Tirupati,Apparel,Kurta,1,3210.81,2889.73,10
TXN000348,2026-01-01,S08,Tirupati,Apparel,T-Shirt,1,862.05,862.05,0
TXN000349,2026-01-01,S08,Tirupati,Apparel,Formal Shirt,2,3104.67,5588.41,10
TXN000350,2026-01-01,S08,Tirupati,Apparel,Formal Shirt,4,1905.74,7241.81,5
TXN000351,2026-01-01,S08,Tirupati,Apparel,Jeans,2,1122.3,1907.91,15
TXN000352,2026-01-01,S08,Tirupati,Apparel,Saree,1,2688.99,2420.09,10
TXN000353,2026-01-01,S08,Tirupati,Grocery,Rice (5kg),1,307.58,307.58,0
TXN000354,2026-01-01,S08,Tirupati,Grocery,Dal (1kg),1,464.78,441.54,5
TXN000355,2026-01-01,S08,Tirupati,Grocery,Atta (5kg),3,582.0,1396.8,20
TXN000356,2026-01-01,S08,Tirupati,Grocery,Oil (1L),1,99.67,89.7,10
TXN000357,2026-01-01,S08,Tirupati,Grocery,Rice (5kg),2,195.45,390.9,0
TXN000358,2026-01-01,S08,Tirupati,Grocery,Atta (5kg),1,252.72,240.08,5
TXN000359,2026-01-01,S08,Tirupati,Grocery,Sugar (1kg),5,259.56,1168.02,10
TXN000360,2026-01-01,S08,Tirupati,Grocery,Rice (5kg),1,421.16,357.99,15
TXN000361,2026-01-01,S08,Tirupati,Grocery,Rice (5kg),5,390.75,1563.0,20
TXN000362,2026-01-01,S08,Tirupati,Grocery,Oil (1L),1,553.39,525.72,5
TXN000363,2026-01-01,S08,Tirupati,Grocery,Rice (5kg),1,399.47,339.55,15
TXN000364,2026-01-01,S08,Tirupati,Grocery,Oil (1L),1,407.08,407.08,0
TXN000365,2026-01-01,S08,Tirupati,Grocery,Dal (1kg),3,74.94,224.82,0
TXN000366,2026-01-01,S08,Tirupati,Grocery,Oil (1L),3,597.76,1793.28,0
TXN000367,2026-01-01,S08,Tirupati,Grocery,Rice (5kg),5,179.14,716.56,20
TXN000368,2026-01-01,S08,Tirupati,Grocery,Dal (1kg),2,263.76,474.77,10
TXN000369,2026-01-01,S08,Tirupati,Grocery,Sugar (1kg),1,280.52,280.52,0
TXN000370,2026-01-01,S08,Tirupati,Grocery,Atta (5kg),3,410.21,1046.04,15
TXN000371,2026-01-01,S08,Tirupati,Grocery,Sugar (1kg),3,274.46,782.21,5
TXN000372,2026-01-01,S08,Tirupati,Grocery,Rice (5kg),1,429.65,408.17,5
TXN000373,2026-01-01,S08,Tirupati,Grocery,Atta (5kg),4,294.58,1119.4,5
TXN000374,2026-01-01,S08,Tirupati,Grocery,Oil (1L),4,104.65,376.74,10
TXN000375,2026-01-01,S08,Tirupati,Grocery,Sugar (1kg),3,545.93,1474.01,10
TXN000376,2026-01-01,S08,Tirupati,Home & Kitchen,Mixer Grinder,3,3305.49,9420.65,5
TXN000377,2026-01-01,S08,Tirupati,Home & Kitchen,Mixer Grinder,3,7602.28,19385.81,15
TXN000378,2026-01-01,S08,Tirupati,Home & Kitchen,Mixer Grinder,3,5369.6,16108.8,0
TXN000379,2026-01-01,S08,Tirupati,Personal Care,Shampoo,2,961.21,1826.3,5
TXN000380,2026-01-01,S08,Tirupati,Personal Care,Face Wash,3,961.42,2740.05,5
TXN000381,2026-01-01,S08,Tirupati,Personal Care,Shampoo,2,1009.4,1615.04,20
TXN000382,2026-01-01,S08,Tirupati,Personal Care,Face Wash,3,736.75,2099.74,5
TXN000383,2026-01-01,S08,Tirupati,Personal Care,Body Lotion,2,947.29,1894.58,0
TXN000384,2026-01-01,S08,Tirupati,Personal Care,Body Lotion,3,1041.41,3124.23,0
TXN000385,2026-01-01,S08,Tirupati,Personal Care,Face Wash,2,685.04,1370.08,0
TXN000386,2026-01-01,S08,Tirupati,Personal Care,Shampoo,1,820.38,820.38,0
TXN000387,2026-01-01,S08,Tirupati,Personal Care,Face Wash,6,96.64,550.85,5
TXN000388,2026-01-01,S08,Tirupati,Personal Care,Sunscreen,1,442.62,442.62,0
TXN000389,2026-01-01,S09,Nellore,Electronics,Mobile Phone,2,4253.16,7655.69,10
TXN000390,2026-01-01,S09,Nellore,Apparel,Formal Shirt,1,663.68,663.68,0
TXN000391,2026-01-01,S09,Nellore,Apparel,T-Shirt,3,1734.48,4683.1,10
TXN000392,2026-01-01,S09,Nellore,Apparel,Formal Shirt,3,2199.73,5609.31,15
TXN000393,2026-01-01,S09,Nellore,Apparel,Formal Shirt,5,1008.96,5044.8,0
TXN000394,2026-01-01,S09,Nellore,Grocery,Sugar (1kg),1,215.9,215.9,0
TXN000395,2026-01-01,S09,Nellore,Grocery,Rice (5kg),2,599.22,1078.6,10
TXN000396,2026-01-01,S09,Nellore,Grocery,Atta (5kg),2,427.35,726.5,15
TXN000397,2026-01-01,S09,Nellore,Grocery,Atta (5kg),3,90.42,271.26,0
TXN000398,2026-01-01,S09,Nellore,Grocery,Oil (1L),7,384.56,2691.92,0
TXN000399,2026-01-01,S09,Nellore,Grocery,Dal (1kg),1,201.26,161.01,20
TXN000400,2026-01-01,S09,Nellore,Grocery,Oil (1L),4,259.5,830.4,20
TXN000401,2026-01-01,S09,Nellore,Grocery,Oil (1L),2,299.54,539.17,10
TXN000402,2026-01-01,S09,Nellore,Grocery,Rice (5kg),2,486.2,972.4,0
TXN000403,2026-01-01,S09,Nellore,Grocery,Sugar (1kg),7,446.46,2968.96,5
TXN000404,2026-01-01,S09,Nellore,Grocery,Atta (5kg),5,298.36,1417.21,5
TXN000405,2026-01-01,S09,Nellore,Grocery,Atta (5kg),2,236.41,401.9,15
TXN000406,2026-01-01,S09,Nellore,Grocery,Atta (5kg),1,278.79,278.79,0
TXN000407,2026-01-01,S09,Nellore,Grocery,Oil (1L),2,284.72,540.97,5
TXN000408,2026-01-01,S09,Nellore,Grocery,Oil (1L),3,574.48,1464.92,15
TXN000409,2026-01-01,S09,Nellore,Grocery,Rice (5kg),2,100.17,200.34,0
TXN000410,2026-01-01,S09,Nellore,Grocery,Rice (5kg),4,287.53,1035.11,10
TXN000411,2026-01-01,S09,Nellore,Home & Kitchen,Pressure Cooker,3,4539.69,10895.26,20
TXN000412,2026-01-01,S09,Nellore,Home & Kitchen,Storage Box,2,2771.24,5542.48,0
TXN000413,2026-01-01,S09,Nellore,Home & Kitchen,Water Bottle,6,2958.07,15973.58,10
TXN000414,2026-01-01,S09,Nellore,Home & Kitchen,Mixer Grinder,1,7753.51,7365.83,5
TXN000415,2026-01-01,S09,Nellore,Personal Care,Body Lotion,2,196.03,313.65,20
TXN000416,2026-01-01,S09,Nellore,Personal Care,Face Wash,2,253.3,430.61,15
TXN000417,2026-01-01,S09,Nellore,Personal Care,Face Wash,2,1028.95,1852.11,10
TXN000418,2026-01-01,S09,Nellore,Personal Care,Sunscreen,3,491.67,1401.26,5
TXN000419,2026-01-01,S09,Nellore,Personal Care,Sunscreen,3,333.3,899.91,10
TXN000420,2026-01-01,S09,Nellore,Personal Care,Sunscreen,1,1171.49,937.19,20
TXN000421,2026-01-01,S09,Nellore,Personal Care,Shampoo,2,762.07,1447.93,5
TXN000422,2026-01-01,S09,Nellore,Personal Care,Shampoo,1,282.07,267.97,5
TXN000423,2026-01-01,S09,Nellore,Personal Care,Body Lotion,3,473.15,1419.45,0
TXN000424,2026-01-01,S09,Nellore,Personal Care,Face Wash,2,714.28,1285.7,10
TXN000425,2026-01-01,S09,Nellore,Personal Care,Shampoo,5,238.9,1194.5,0
TXN000426,2026-01-01,S10,Nellore,Electronics,Smart TV,2,34082.81,64757.34,5
TXN000427,2026-01-01,S10,Nellore,Apparel,T-Shirt,3,1643.46,4437.34,10
TXN000428,2026-01-01,S10,Nellore,Apparel,Jeans,1,1484.17,1335.75,10
TXN000429,2026-01-01,S10,Nellore,Apparel,Formal Shirt,3,2207.92,6623.76,0
TXN000430,2026-01-01,S10,Nellore,Grocery,Dal (1kg),3,136.58,409.74,0
TXN000431,2026-01-01,S10,Nellore,Grocery,Rice (5kg),1,199.66,179.69,10
TXN000432,2026-01-01,S10,Nellore,Grocery,Atta (5kg),3,383.89,1036.5,10
TXN000433,2026-01-01,S10,Nellore,Grocery,Oil (1L),4,168.56,539.39,20
TXN000434,2026-01-01,S10,Nellore,Grocery,Rice (5kg),4,239.85,959.4,0
TXN000435,2026-01-01,S10,Nellore,Grocery,Oil (1L),2,423.02,719.13,15
TXN000436,2026-01-01,S10,Nellore,Grocery,Sugar (1kg),3,416.92,1250.76,0
TXN000437,2026-01-01,S10,Nellore,Grocery,Dal (1kg),1,267.39,267.39,0
TXN000438,2026-01-01,S10,Nellore,Grocery,Rice (5kg),1,162.43,154.31,5
TXN000439,2026-01-01,S10,Nellore,Grocery,Dal (1kg),1,470.29,446.78,5
TXN000440,2026-01-01,S10,Nellore,Grocery,Oil (1L),1,115.99,98.59,15
TXN000441,2026-01-01,S10,Nellore,Grocery,Atta (5kg),1,146.63,131.97,10
TXN000442,2026-01-01,S10,Nellore,Home & Kitchen,Storage Box,4,5688.64,18203.65,20
TXN000443,2026-01-01,S10,Nellore,Home & Kitchen,Storage Box,4,6700.16,24120.58,10
TXN000444,2026-01-01,S10,Nellore,Personal Care,Shampoo,2,524.72,1049.44,0
TXN000445,2026-01-01,S10,Nellore,Personal Care,Toothpaste,3,100.99,302.97,0
TXN000446,2026-01-01,S10,Nellore,Personal Care,Body Lotion,2,724.85,1304.73,10
TXN000447,2026-01-01,S10,Nellore,Personal Care,Toothpaste,3,404.26,1091.5,10
TXN000448,2026-01-01,S10,Nellore,Personal Care,Shampoo,3,1162.14,3486.42,0
TXN000449,2026-01-01,S10,Nellore,Personal Care,Sunscreen,3,595.31,1607.34,10
TXN000450,2026-01-01,S10,Nellore,Personal Care,Shampoo,3,569.12,1707.36,0
TXN000451,2026-01-01,S11,Kakinada,Electronics,Laptop,3,20734.09,55982.04,10
TXN000452,2026-01-01,S11,Kakinada,Apparel,Formal Shirt,1,551.67,524.09,5
TXN000453,2026-01-01,S11,Kakinada,Apparel,Saree,1,1009.03,1009.03,0
TXN000454,2026-01-01,S11,Kakinada,Apparel,Kurta,3,1933.55,5800.65,0
TXN000455,2026-01-01,S11,Kakinada,Apparel,Formal Shirt,4,1931.85,6954.66,10
TXN000456,2026-01-01,S11,Kakinada,Apparel,Saree,4,2627.61,10510.44,0
TXN000457,2026-01-01,S11,Kakinada,Grocery,Dal (1kg),5,106.54,506.06,5
TXN000458,2026-01-01,S11,Kakinada,Grocery,Dal (1kg),1,145.42,145.42,0
TXN000459,2026-01-01,S11,Kakinada,Grocery,Rice (5kg),5,147.43,626.58,15
TXN000460,2026-01-01,S11,Kakinada,Grocery,Atta (5kg),5,464.95,1976.04,15
TXN000461,2026-01-01,S11,Kakinada,Grocery,Sugar (1kg),2,403.65,726.57,10
TXN000462,2026-01-01,S11,Kakinada,Grocery,Oil (1L),1,133.03,133.03,0
TXN000463,2026-01-01,S11,Kakinada,Grocery,Atta (5kg),1,293.21,278.55,5
TXN000464,2026-01-01,S11,Kakinada,Grocery,Oil (1L),2,375.28,675.5,10
TXN000465,2026-01-01,S11,Kakinada,Grocery,Sugar (1kg),3,90.8,231.54,15
TXN000466,2026-01-01,S11,Kakinada,Grocery,Atta (5kg),1,70.68,63.61,10
TXN000467,2026-01-01,S11,Kakinada,Grocery,Oil (1L),3,92.2,276.6,0
TXN000468,2026-01-01,S11,Kakinada,Grocery,Sugar (1kg),1,376.74,339.07,10
TXN000469,2026-01-01,S11,Kakinada,Grocery,Atta (5kg),2,369.18,738.36,0
TXN000470,2026-01-01,S11,Kakinada,Grocery,Atta (5kg),1,549.98,522.48,5
TXN000471,2026-01-01,S11,Kakinada,Grocery,Oil (1L),3,382.75,918.6,20
TXN000472,2026-01-01,S11,Kakinada,Grocery,Dal (1kg),1,576.75,490.24,15
TXN000473,2026-01-01,S11,Kakinada,Grocery,Rice (5kg),1,496.03,446.43,10
TXN000474,2026-01-01,S11,Kakinada,Grocery,Rice (5kg),1,327.5,327.5,0
TXN000475,2026-01-01,S11,Kakinada,Home & Kitchen,Mixer Grinder,4,2132.4,7250.16,15
TXN000476,2026-01-01,S11,Kakinada,Home & Kitchen,Water Bottle,3,4287.73,12863.19,0
TXN000477,2026-01-01,S11,Kakinada,Home & Kitchen,Dinner Set,2,3108.25,5905.67,5
TXN000478,2026-01-01,S11,Kakinada,Home & Kitchen,Water Bottle,4,3388.4,12198.24,10
TXN000479,2026-01-01,S11,Kakinada,Personal Care,Sunscreen,1,138.65,124.79,10
TXN000480,2026-01-01,S11,Kakinada,Personal Care,Shampoo,2,449.25,718.8,20
TXN000481,2026-01-01,S11,Kakinada,Personal Care,Toothpaste,2,398.24,796.48,0
TXN000482,2026-01-01,S11,Kakinada,Personal Care,Body Lotion,5,171.28,856.4,0
TXN000483,2026-01-01,S11,Kakinada,Personal Care,Body Lotion,3,427.46,1154.14,10
TXN000484,2026-01-01,S11,Kakinada,Personal Care,Face Wash,1,746.45,746.45,0
TXN000485,2026-01-01,S11,Kakinada,Personal Care,Body Lotion,3,705.99,1906.17,10
TXN000486,2026-01-01,S11,Kakinada,Personal Care,Face Wash,6,830.53,3986.54,20
TXN000487,2026-01-01,S12,Kakinada,Electronics,Smart TV,2,29779.07,53602.33,10
TXN000488,2026-01-01,S12,Kakinada,Apparel,Formal Shirt,5,1457.85,6560.32,10
TXN000489,2026-01-01,S12,Kakinada,Apparel,Saree,1,876.84,833.0,5
TXN000490,2026-01-01,S12,Kakinada,Grocery,Oil (1L),3,571.22,1456.61,15
TXN000491,2026-01-01,S12,Kakinada,Grocery,Dal (1kg),1,174.6,174.6,0
TXN000492,2026-01-01,S12,Kakinada,Grocery,Dal (1kg),1,92.44,92.44,0
TXN000493,2026-01-01,S12,Kakinada,Grocery,Sugar (1kg),1,473.98,379.18,20
TXN000494,2026-01-01,S12,Kakinada,Grocery,Rice (5kg),1,414.06,414.06,0
TXN000495,2026-01-01,S12,Kakinada,Grocery,Sugar (1kg),3,257.2,771.6,0
TXN000496,2026-01-01,S12,Kakinada,Grocery,Dal (1kg),3,507.24,1521.72,0
TXN000497,2026-01-01,S12,Kakinada,Grocery,Atta (5kg),1,74.03,66.63,10
TXN000498,2026-01-01,S12,Kakinada,Grocery,Dal (1kg),3,583.27,1662.32,5
TXN000499,2026-01-01,S12,Kakinada,Grocery,Atta (5kg),1,178.7,169.76,5
TXN000500,2026-01-01,S12,Kakinada,Grocery,Oil (1L),3,581.08,1481.75,15
TXN000501,2026-01-01,S12,Kakinada,Grocery,Dal (1kg),1,252.31,214.46,15
TXN000502,2026-01-01,S12,Kakinada,Grocery,Atta (5kg),4,473.19,1703.48,10
TXN000503,2026-01-01,S12,Kakinada,Grocery,Sugar (1kg),5,340.1,1700.5,0
TXN000504,2026-01-01,S12,Kakinada,Grocery,Dal (1kg),3,490.69,1472.07,0
TXN000505,2026-01-01,S12,Kakinada,Grocery,Oil (1L),2,78.7,133.79,15
TXN000506,2026-01-01,S12,Kakinada,Home & Kitchen,Dinner Set,3,4525.42,13576.26,0
TXN000507,2026-01-01,S12,Kakinada,Personal Care,Sunscreen,1,1033.31,981.64,5
TXN000508,2026-01-01,S12,Kakinada,Personal Care,Shampoo,7,934.69,6215.69,5
TXN000509,2026-01-01,S12,Kakinada,Personal Care,Toothpaste,6,1093.94,6563.64,0
TXN000510,2026-01-02,S01,Vijayawada,Electronics,Headphones,1,5943.68,5646.5,5
TXN000511,2026-01-02,S01,Vijayawada,Electronics,Headphones,1,40039.08,40039.08,0
TXN000512,2026-01-02,S01,Vijayawada,Electronics,Headphones,3,4290.05,10296.12,20
TXN000513,2026-01-02,S01,Vijayawada,Electronics,Mobile Phone,5,12138.46,60692.3,0
TXN000514,2026-01-02,S01,Vijayawada,Apparel,Saree,5,1018.52,4583.34,10
TXN000515,2026-01-02,S01,Vijayawada,Apparel,Kurta,1,2985.36,2686.82,10
TXN000516,2026-01-02,S01,Vijayawada,Apparel,Jeans,3,740.32,2109.91,5
TXN000517,2026-01-02,S01,Vijayawada,Apparel,T-Shirt,2,2527.43,5054.86,0
TXN000518,2026-01-02,S01,Vijayawada,Apparel,T-Shirt,3,1735.52,5206.56,0
TXN000519,2026-01-02,S01,Vijayawada,Apparel,Kurta,3,360.81,1028.31,5
TXN000520,2026-01-02,S01,Vijayawada,Apparel,Jeans,1,2056.17,1644.94,20
TXN000521,2026-01-02,S01,Vijayawada,Apparel,T-Shirt,3,655.8,1869.03,5
TXN000522,2026-01-02,S01,Vijayawada,Apparel,Jeans,1,1263.68,1263.68,0
TXN000523,2026-01-02,S01,Vijayawada,Apparel,Jeans,4,1643.44,5587.7,15
TXN000524,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),3,110.97,282.97,15
TXN000525,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),1,344.83,275.86,20
TXN000526,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),3,183.07,549.21,0
TXN000527,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),3,286.08,772.42,10
TXN000528,2026-01-02,S01,Vijayawada,Grocery,Dal (1kg),4,363.87,1455.48,0
TXN000529,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),4,337.92,1216.51,10
TXN000530,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),1,574.37,459.5,20
TXN000531,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),4,482.53,1544.1,20
TXN000532,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),1,61.18,52.0,15
TXN000533,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),2,399.62,719.32,10
TXN000534,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),5,461.02,2074.59,10
TXN000535,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),3,239.64,718.92,0
TXN000536,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),3,454.35,1226.75,10
TXN000537,2026-01-02,S01,Vijayawada,Grocery,Dal (1kg),2,74.38,119.01,20
TXN000538,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),1,497.43,497.43,0
TXN000539,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),1,589.45,501.03,15
TXN000540,2026-01-02,S01,Vijayawada,Grocery,Dal (1kg),3,496.32,1488.96,0
TXN000541,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),4,70.34,267.29,5
TXN000542,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),2,485.11,970.22,0
TXN000543,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),1,563.35,450.68,20
TXN000544,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),1,594.02,475.22,20
TXN000545,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),5,189.32,899.27,5
TXN000546,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),2,246.34,492.68,0
TXN000547,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),2,200.27,360.49,10
TXN000548,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),1,539.22,458.34,15
TXN000549,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),1,236.47,236.47,0
TXN000550,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),2,430.64,775.15,10
TXN000551,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),3,196.7,590.1,0
TXN000552,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),1,93.41,93.41,0
TXN000553,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),1,211.57,211.57,0
TXN000554,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),1,230.36,218.84,5
TXN000555,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),2,295.25,531.45,10
TXN000556,2026-01-02,S01,Vijayawada,Grocery,Dal (1kg),3,429.37,1159.3,10
TXN000557,2026-01-02,S01,Vijayawada,Grocery,Atta (5kg),4,73.3,263.88,10
TXN000558,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),2,598.98,1138.06,5
TXN000559,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),3,91.27,246.43,10
TXN000560,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),4,332.2,1328.8,0
TXN000561,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),1,128.53,109.25,15
TXN000562,2026-01-02,S01,Vijayawada,Grocery,Rice (5kg),1,119.43,113.46,5
TXN000563,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),3,249.18,747.54,0
TXN000564,2026-01-02,S01,Vijayawada,Grocery,Sugar (1kg),2,134.39,228.46,15
TXN000565,2026-01-02,S01,Vijayawada,Grocery,Oil (1L),2,254.61,509.22,0
TXN000566,2026-01-02,S01,Vijayawada,Home & Kitchen,Storage Box,2,1274.02,2293.24,10
TXN000567,2026-01-02,S01,Vijayawada,Home & Kitchen,Water Bottle,5,2652.21,12598.0,5
TXN000568,2026-01-02,S01,Vijayawada,Home & Kitchen,Pressure Cooker,1,7692.06,7692.06,0
TXN000569,2026-01-02,S01,Vijayawada,Home & Kitchen,Pressure Cooker,3,4092.54,11049.86,10
TXN000570,2026-01-02,S01,Vijayawada,Home & Kitchen,Storage Box,2,1118.54,2125.23,5
TXN000571,2026-01-02,S01,Vijayawada,Home & Kitchen,Water Bottle,1,1873.65,1779.97,5
TXN000572,2026-01-02,S01,Vijayawada,Home & Kitchen,Water Bottle,2,1761.39,3522.78,0
TXN000573,2026-01-02,S01,Vijayawada,Personal Care,Shampoo,3,586.29,1495.04,15
TXN000574,2026-01-02,S01,Vijayawada,Personal Care,Shampoo,1,987.77,888.99,10
TXN000575,2026-01-02,S01,Vijayawada,Personal Care,Body Lotion,4,874.69,2799.01,20
TXN000576,2026-01-02,S01,Vijayawada,Personal Care,Sunscreen,5,405.21,1924.75,5
TXN000577,2026-01-02,S01,Vijayawada,Personal Care,Face Wash,3,877.23,2631.69,0
TXN000578,2026-01-02,S01,Vijayawada,Personal Care,Body Lotion,5,649.81,3249.05,0
TXN000579,2026-01-02,S01,Vijayawada,Personal Care,Face Wash,5,967.11,4593.77,5
